,lenght,name,raws,time
0,10,second,10,0.0222101211548
1,10,second,11,0.0252721309662
2,10,second,12,0.0273718833923
3,10,second,13,0.0259811878204
4,10,second,14,0.0277810096741
5,10,second,15,0.0281939506531
6,10,second,16,0.0295031070709
7,10,second,17,0.0269598960876
8,10,second,18,0.0288310050964
9,10,second,19,0.0294499397278
10,10,second,20,0.027006149292
11,10,second,21,0.0280001163483
12,10,second,22,0.0286090373993
13,10,second,23,0.0291488170624
14,10,second,24,0.0265040397644
15,10,second,25,0.0267407894135
16,10,second,26,0.0280668735504
17,10,second,27,0.0296700000763
18,10,second,28,0.0287680625916
19,10,second,29,0.0295960903168
20,10,second,30,0.028990983963
21,10,second,31,0.0320119857788
22,10,second,32,0.0305349826813
23,10,second,33,0.0270981788635
24,10,second,34,0.0310480594635
25,10,second,35,0.0275259017944
26,10,second,36,0.0310349464417
27,10,second,37,0.031919002533
28,10,second,38,0.0313510894775
29,10,second,39,0.03084897995
30,10,second,40,0.0323660373688
31,10,second,41,0.031779050827
32,10,second,42,0.0331599712372
33,10,second,43,0.0327599048615
34,10,second,44,0.032301902771
35,10,second,45,0.0320701599121
36,10,second,46,0.0318138599396
37,10,second,47,0.0327689647675
38,10,second,48,0.0325689315796
39,10,second,49,0.0322380065918
40,10,second,50,0.0325999259949
41,10,second,51,0.0384781360626
42,10,second,52,0.0340449810028
43,10,second,53,0.0330419540405
44,10,second,54,0.0351939201355
45,10,second,55,0.0352709293365
46,10,second,56,0.0329689979553
47,10,second,57,0.0350589752197
48,10,second,58,0.0367169380188
49,10,second,59,0.0350890159607
50,10,second,60,0.0359020233154
51,10,second,61,0.0358009338379
52,10,second,62,0.038675069809
53,10,second,63,0.0393261909485
54,10,second,64,0.035896062851
55,10,second,65,0.0324721336365
56,10,second,66,0.0371720790863
57,10,second,67,0.0386610031128
58,10,second,68,0.0386130809784
59,10,second,69,0.0388209819794
60,10,second,70,0.0394880771637
61,10,second,71,0.0372581481934
62,10,second,72,0.0395770072937
63,10,second,73,0.0417520999908
64,10,second,74,0.037467956543
65,10,second,75,0.0411560535431
66,10,second,76,0.0422081947327
67,10,second,77,0.0434951782227
68,10,second,78,0.0377168655396
69,10,second,79,0.0396611690521
70,10,second,80,0.0397398471832
71,10,second,81,0.0411529541016
72,10,second,82,0.0404179096222
73,10,second,83,0.0414547920227
74,10,second,84,0.0414440631866
75,10,second,85,0.0478839874268
76,10,second,86,0.0466310977936
77,10,second,87,0.0423500537872
78,10,second,88,0.042200088501
79,10,second,89,0.0427010059357
80,10,second,90,0.0441861152649
81,10,second,91,0.0438420772552
82,10,second,92,0.0431220531464
83,10,second,93,0.0431599617004
84,10,second,94,0.046334028244
85,10,second,95,0.0450541973114
86,10,second,96,0.0430510044098
87,10,second,97,0.042732000351
88,10,second,98,0.0470490455627
89,10,second,99,0.047611951828
90,10,second,100,0.041827917099
91,10,second,101,0.0503270626068
92,10,second,102,0.0464789867401
93,10,second,103,0.0431439876556
94,10,second,104,0.048789024353
95,10,second,105,0.0466170310974
96,10,second,106,0.0450298786163
97,10,second,107,0.0510349273682
98,10,second,108,0.047975063324
99,10,second,109,0.0445899963379
100,10,second,110,0.0496139526367
101,10,second,111,0.0465331077576
102,10,second,112,0.0482981204987
103,10,second,113,0.0655529499054
104,10,second,114,0.0484960079193
105,10,second,115,0.0457792282104
106,10,second,116,0.0501220226288
107,10,second,117,0.0504200458527
108,10,second,118,0.0518441200256
109,10,second,119,0.0475649833679
110,10,second,120,0.0526869297028
111,10,second,121,0.0524799823761
112,10,second,122,0.0497331619263
113,10,second,123,0.0505781173706
114,10,second,124,0.0516729354858
115,10,second,125,0.048907995224
116,10,second,126,0.0489921569824
117,10,second,127,0.0501070022583
118,10,second,128,0.0482349395752
119,10,second,129,0.052325963974
120,10,second,130,0.050549030304
121,10,second,131,0.05113697052
122,10,second,132,0.053925037384
123,10,second,133,0.0564048290253
124,10,second,134,0.0535740852356
125,10,second,135,0.0553228855133
126,10,second,136,0.0528399944305
127,10,second,137,0.066507101059
128,10,second,138,0.0535650253296
129,10,second,139,0.05881690979
130,10,second,140,0.0548949241638
131,10,second,141,0.0602509975433
132,10,second,142,0.0565819740295
133,10,second,143,0.0568399429321
134,10,second,144,0.0634460449219
135,10,second,145,0.0539989471436
136,10,second,146,0.0544610023499
137,10,second,147,0.0555160045624
138,10,second,148,0.058091878891
139,10,second,149,0.056969165802
140,10,second,150,0.0582439899445
141,10,second,151,0.0553240776062
142,10,second,152,0.0601899623871
143,10,second,153,0.0564398765564
144,10,second,154,0.0594601631165
145,10,second,155,0.0544719696045
146,10,second,156,0.0641160011292
147,10,second,157,0.0569360256195
148,10,second,158,0.0668621063232
149,10,second,159,0.0602798461914
150,10,second,160,0.0606911182404
151,10,second,161,0.059005022049
152,10,second,162,0.0554459095001
153,10,second,163,0.0565252304077
154,10,second,164,0.0566639900208
155,10,second,165,0.0620858669281
156,10,second,166,0.0604290962219
157,10,second,167,0.0597660541534
158,10,second,168,0.0580441951752
159,10,second,169,0.0642490386963
160,10,second,170,0.060732126236
161,10,second,171,0.057804107666
162,10,second,172,0.0644598007202
163,10,second,173,0.0635480880737
164,10,second,174,0.064512014389
165,10,second,175,0.0608420372009
166,10,second,176,0.0587441921234
167,10,second,177,0.0641450881958
168,10,second,178,0.0746939182281
169,10,second,179,0.0654759407043
170,10,second,180,0.0648469924927
171,10,second,181,0.061970949173
172,10,second,182,0.0665080547333
173,10,second,183,0.063600063324
174,10,second,184,0.0661430358887
175,10,second,185,0.0608539581299
176,10,second,186,0.0656418800354
177,10,second,187,0.0667788982391
178,10,second,188,0.0649390220642
179,10,second,189,0.0702409744263
180,10,second,190,0.0668339729309
181,10,second,191,0.0647358894348
182,10,second,192,0.0691130161285
183,10,second,193,0.0665709972382
184,10,second,194,0.0649809837341
185,10,second,195,0.0671508312225
186,10,second,196,0.0711479187012
187,10,second,197,0.0671710968018
188,10,second,198,0.0659279823303
189,10,second,199,0.0636169910431
190,10,second,200,0.0678369998932
191,10,second,201,0.0689861774445
192,10,second,202,0.0727860927582
193,10,second,203,0.0696251392365
194,10,second,204,0.0692291259766
195,10,second,205,0.0688529014587
196,10,second,206,0.0680510997772
197,10,second,207,0.0731911659241
198,10,second,208,0.0737249851227
199,10,second,209,0.0725629329681
200,10,second,210,0.0714340209961
201,10,second,211,0.0699470043182
202,10,second,212,0.0690529346466
203,10,second,213,0.075248003006
204,10,second,214,0.0751230716705
205,10,second,215,0.0743329524994
206,10,second,216,0.0724091529846
207,10,second,217,0.0718348026276
208,10,second,218,0.0715878009796
209,10,second,219,0.0716049671173
210,10,second,220,0.0777990818024
211,10,second,221,0.072350025177
212,10,second,222,0.0785210132599
213,10,second,223,0.0737099647522
214,10,second,224,0.0723249912262
215,10,second,225,0.0738499164581
216,10,second,226,0.0748488903046
217,10,second,227,0.0776870250702
218,10,second,228,0.0724658966064
219,10,second,229,0.075620174408
220,10,second,230,0.0871620178223
221,10,second,231,0.0754969120026
222,10,second,232,0.0782289505005
223,10,second,233,0.0760540962219
224,10,second,234,0.0837600231171
225,10,second,235,0.0763540267944
226,10,second,236,0.0830688476562
227,10,second,237,0.0838379859924
228,10,second,238,0.0790679454803
229,10,second,239,0.0771811008453
230,10,second,240,0.0788898468018
231,10,second,241,0.0796320438385
232,10,second,242,0.080463886261
233,10,second,243,0.0796959400177
234,10,second,244,0.0890908241272
235,10,second,245,0.087837934494
236,10,second,246,0.0755100250244
237,10,second,247,0.0852108001709
238,10,second,248,0.0810911655426
239,10,second,249,0.0779590606689
240,10,second,250,0.0823690891266
241,10,second,251,0.0838849544525
242,10,second,252,0.0774080753326
243,10,second,253,0.0826950073242
244,10,second,254,0.0878889560699
245,10,second,255,0.086464881897
246,10,second,256,0.0823471546173
247,10,second,257,0.0842468738556
248,10,second,258,0.0787501335144
249,10,second,259,0.10128903389
250,10,second,260,0.101697921753
251,10,second,261,0.12285399437
252,10,second,262,0.0818569660187
253,10,second,263,0.087238073349
254,10,second,264,0.0861170291901
255,10,second,265,0.11372590065
256,10,second,266,0.112487077713
257,10,second,267,0.110219955444
258,10,second,268,0.124135017395
259,10,second,269,0.098974943161
260,10,second,270,0.117816925049
261,10,second,271,0.11755490303
262,10,second,272,0.121159076691
263,10,second,273,0.0853068828583
264,10,second,274,0.109881877899
265,10,second,275,0.0984449386597
266,10,second,276,0.0850958824158
267,10,second,277,0.086483001709
268,10,second,278,0.082738161087
269,10,second,279,0.0940129756927
270,10,second,280,0.0915751457214
271,10,second,281,0.0876100063324
272,10,second,282,0.0990598201752
273,10,second,283,0.0877621173859
274,10,second,284,0.0914540290833
275,10,second,285,0.0911221504211
276,10,second,286,0.0910649299622
277,10,second,287,0.0895211696625
278,10,second,288,0.0901999473572
279,10,second,289,0.0905659198761
280,10,second,290,0.0874581336975
281,10,second,291,0.098620891571
282,10,second,292,0.0849239826202
283,10,second,293,0.0884959697723
284,10,second,294,0.0846991539001
285,10,second,295,0.0982978343964
286,10,second,296,0.0959560871124
287,10,second,297,0.0930731296539
288,10,second,298,0.105729818344
289,10,second,299,0.0913560390472
290,10,second,300,0.0818350315094
291,10,second,301,0.0929639339447
292,10,second,302,0.0914449691772
293,10,second,303,0.0854141712189
294,10,second,304,0.0884368419647
295,10,second,305,0.0915811061859
296,10,second,306,0.103874921799
297,10,second,307,0.0936081409454
298,10,second,308,0.0920660495758
299,10,second,309,0.0951950550079
300,10,second,310,0.089607000351
301,10,second,311,0.0896999835968
302,10,second,312,0.0949931144714
303,10,second,313,0.100197076797
304,10,second,314,0.0971848964691
305,10,second,315,0.0936489105225
306,10,second,316,0.0940709114075
307,10,second,317,0.0965790748596
308,10,second,318,0.0959129333496
309,10,second,319,0.0952110290527
310,10,second,320,0.0989880561829
311,10,second,321,0.101396083832
312,10,second,322,0.101871013641
313,10,second,323,0.0990459918976
314,10,second,324,0.0932011604309
315,10,second,325,0.0908758640289
316,10,second,326,0.102624893188
317,10,second,327,0.0981850624084
318,10,second,328,0.0952978134155
319,10,second,329,0.100982904434
320,10,second,330,0.097198009491
321,10,second,331,0.09907579422
322,10,second,332,0.0991361141205
323,10,second,333,0.0998837947845
324,10,second,334,0.101583957672
325,10,second,335,0.0936019420624
326,10,second,336,0.0942561626434
327,10,second,337,0.095566034317
328,10,second,338,0.101361036301
329,10,second,339,0.108155012131
330,10,second,340,0.0997188091278
331,10,second,341,0.0966191291809
332,10,second,342,0.112673044205
333,10,second,343,0.105770111084
334,10,second,344,0.0990748405457
335,10,second,345,0.099100112915
336,10,second,346,0.101369142532
337,10,second,347,0.104639053345
338,10,second,348,0.105093002319
339,10,second,349,0.100800037384
340,10,second,350,0.0966629981995
341,10,second,351,0.0963799953461
342,10,second,352,0.097177028656
343,10,second,353,0.0965039730072
344,10,second,354,0.118562936783
345,10,second,355,0.0957050323486
346,10,second,356,0.106770038605
347,10,second,357,0.101006984711
348,10,second,358,0.103900194168
349,10,second,359,0.100770950317
350,10,second,360,0.105564117432
351,10,second,361,0.102962970734
352,10,second,362,0.10089802742
353,10,second,363,0.0988440513611
354,10,second,364,0.106758117676
355,10,second,365,0.121779918671
356,10,second,366,0.102154016495
357,10,second,367,0.111890077591
358,10,second,368,0.104522943497
359,10,second,369,0.100647926331
360,10,second,370,0.103104114532
361,10,second,371,0.106297016144
362,10,second,372,0.107722043991
363,10,second,373,0.109714031219
364,10,second,374,0.107038974762
365,10,second,375,0.101884126663
366,10,second,376,0.117533922195
367,10,second,377,0.104563951492
368,10,second,378,0.107344150543
369,10,second,379,0.103543043137
370,10,second,380,0.113476991653
371,10,second,381,0.11025595665
372,10,second,382,0.111175060272
373,10,second,383,0.106408834457
374,10,second,384,0.105199813843
375,10,second,385,0.107450008392
376,10,second,386,0.116219043732
377,10,second,387,0.111667156219
378,10,second,388,0.114135026932
379,10,second,389,0.114194154739
380,10,second,390,0.112732172012
381,10,second,391,0.110533952713
382,10,second,392,0.109858036041
383,10,second,393,0.112228870392
384,10,second,394,0.114063978195
385,10,second,395,0.111217975616
386,10,second,396,0.109925031662
387,10,second,397,0.118182897568
388,10,second,398,0.107892990112
389,10,second,399,0.111775159836
390,10,second,400,0.110121011734
391,10,second,401,0.111457109451
392,10,second,402,0.116953849792
393,10,second,403,0.120352983475
394,10,second,404,0.109034061432
395,10,second,405,0.114805936813
396,10,second,406,0.111999988556
397,10,second,407,0.124263048172
398,10,second,408,0.109476089478
399,10,second,409,0.107592105865
400,10,second,410,0.11284995079
401,10,second,411,0.118890047073
402,10,second,412,0.109593153
403,10,second,413,0.120959997177
404,10,second,414,0.111463069916
405,10,second,415,0.116142988205
406,10,second,416,0.112733125687
407,10,second,417,0.12829208374
408,10,second,418,0.118277072906
409,10,second,419,0.118377923965
410,10,second,420,0.107481956482
411,10,second,421,0.1179459095
412,10,second,422,0.114900112152
413,10,second,423,0.12420797348
414,10,second,424,0.114718914032
415,10,second,425,0.117244958878
416,10,second,426,0.119474172592
417,10,second,427,0.131371974945
418,10,second,428,0.115928888321
419,10,second,429,0.119490146637
420,10,second,430,0.118418931961
421,10,second,431,0.118846178055
422,10,second,432,0.11057806015
423,10,second,433,0.120713949203
424,10,second,434,0.119399785995
425,10,second,435,0.117564916611
426,10,second,436,0.1251039505
427,10,second,437,0.124169111252
428,10,second,438,0.115154027939
429,10,second,439,0.122974157333
430,10,second,440,0.121638059616
431,10,second,441,0.122443914413
432,10,second,442,0.117063045502
433,10,second,443,0.114804029465
434,10,second,444,0.123112916946
435,10,second,445,0.121263980865
436,10,second,446,0.134050130844
437,10,second,447,0.121147155762
438,10,second,448,0.127354860306
439,10,second,449,0.118499994278
440,10,second,450,0.122590065002
441,10,second,451,0.122898101807
442,10,second,452,0.117598056793
443,10,second,453,0.12117099762
444,10,second,454,0.123576879501
445,10,second,455,0.12023806572
446,10,second,456,0.123246908188
447,10,second,457,0.124500989914
448,10,second,458,0.127705812454
449,10,second,459,0.126268863678
450,10,second,460,0.123486042023
451,10,second,461,0.122207164764
452,10,second,462,0.12668800354
453,10,second,463,0.12454199791
454,10,second,464,0.123336076736
455,10,second,465,0.126328229904
456,10,second,466,0.126537799835
457,10,second,467,0.128061056137
458,10,second,468,0.117772102356
459,10,second,469,0.130008935928
460,10,second,470,0.126025915146
461,10,second,471,0.125191926956
462,10,second,472,0.129920959473
463,10,second,473,0.121353149414
464,10,second,474,0.146068096161
465,10,second,475,0.128525972366
466,10,second,476,0.129945993423
467,10,second,477,0.127776145935
468,10,second,478,0.136868953705
469,10,second,479,0.128244161606
470,10,second,480,0.133853197098
471,10,second,481,0.136720180511
472,10,second,482,0.128180027008
473,10,second,483,0.12498998642
474,10,second,484,0.12477183342
475,10,second,485,0.125159025192
476,10,second,486,0.13005900383
477,10,second,487,0.128458976746
478,10,second,488,0.128231048584
479,10,second,489,0.12505698204
480,10,second,490,0.131498098373
481,10,second,491,0.131057977676
482,10,second,492,0.13248705864
483,10,second,493,0.126739025116
484,10,second,494,0.136842012405
485,10,second,495,0.133555173874
486,10,second,496,0.131290197372
487,10,second,497,0.129338026047
488,10,second,498,0.139703035355
489,10,second,499,0.132795095444
490,10,second,500,0.143242835999
